data,sku,cod_filial,filial,unidade,demanda,faturamento,num_transacoes,clientes_unicos
2024-02-21,199,101042,SHOPPING,KG,9.496,122.51,21,21
2024-02-22,199,101042,SHOPPING,KG,15.638,201.73,26,26
2024-02-23,199,101042,SHOPPING,KG,12.877,166.13,36,36
2024-02-24,199,101042,SHOPPING,KG,22.674,292.09000000000003,39,39
2024-02-25,199,101042,SHOPPING,KG,13.13,169.38,20,20
2024-02-26,199,101042,SHOPPING,KG,9.214,118.86,23,22
2024-02-27,199,101042,SHOPPING,KG,30.576999999999998,394.44,45,45
2024-02-28,199,101042,SHOPPING,KG,8.597,110.91,16,16
2024-02-29,199,101042,SHOPPING,KG,24.232,312.61,45,45
2024-03-01,199,101042,SHOPPING,KG,19.553,252.25,40,40
2024-03-02,199,101042,SHOPPING,KG,21.56,278.1,38,38
2024-03-03,199,101042,SHOPPING,KG,12.947,167.01,18,18
2024-03-04,199,101042,SHOPPING,KG,11.68,147.71,24,24
2024-03-05,199,101042,SHOPPING,KG,15.452,199.35,33,33
2024-03-06,199,101042,SHOPPING,KG,15.31,197.31,28,28
2024-03-07,199,101042,SHOPPING,KG,25.451,328.3,44,44
2024-03-08,199,101042,SHOPPING,KG,15.262,205.64,33,33
2024-03-09,199,101042,SHOPPING,KG,25.165,339.73,40,40
2024-03-10,199,101042,SHOPPING,KG,8.831,119.24,19,19
2024-03-11,199,101042,SHOPPING,KG,19.058,257.31,35,35
2024-03-12,199,101042,SHOPPING,KG,18.825,254.12,31,31
2024-03-13,199,101042,SHOPPING,KG,19.255,259.95,29,29
2024-03-14,199,101042,SHOPPING,KG,12.843,172.94,28,28
2024-03-15,199,101042,SHOPPING,KG,20.967,283.02,41,41
2024-03-16,199,101042,SHOPPING,KG,13.717,185.19,26,26
2024-03-17,199,101042,SHOPPING,KG,10.64,143.65,20,20
2024-03-18,199,101042,SHOPPING,KG,5.791,78.17,14,14
2024-03-19,199,101042,SHOPPING,KG,8.583,115.88,18,17
2024-03-20,199,101042,SHOPPING,KG,12.554,169.49,28,28
2024-03-21,199,101042,SHOPPING,KG,10.657,143.86,19,19
2024-03-22,199,101042,SHOPPING,KG,13.345,180.17,24,24
2024-03-23,199,101042,SHOPPING,KG,14.23,190.25,32,32
2024-03-24,199,101042,SHOPPING,KG,16.436,221.9,21,21
2024-03-25,199,101042,SHOPPING,KG,19.508,261.32,32,31
2024-03-26,199,101042,SHOPPING,KG,12.726,171.78,26,26
2024-03-27,199,101042,SHOPPING,KG,11.352,153.24,28,28
2024-03-28,199,101042,SHOPPING,KG,16.675,225.11,34,34
2024-03-29,199,101042,SHOPPING,KG,5.04,68.05,14,14
2024-03-30,199,101042,SHOPPING,KG,19.966,269.55,31,31
2024-03-31,199,101042,SHOPPING,KG,6.4030000000000005,86.44,10,10
2024-04-01,199,101042,SHOPPING,KG,12.949,174.82999999999998,26,26
2024-04-02,199,101042,SHOPPING,KG,25.018,337.73,42,42
2024-04-03,199,101042,SHOPPING,KG,15.331999999999999,206.97,34,34
2024-04-04,199,101042,SHOPPING,KG,25.326,341.94,43,43
2024-04-05,199,101042,SHOPPING,KG,22.631,305.37,50,49
2024-04-06,199,101042,SHOPPING,KG,23.077,308.42,36,35
2024-04-07,199,101042,SHOPPING,KG,10.964,148.02,17,16
2024-04-08,199,101042,SHOPPING,KG,17.351,234.24,32,32
2024-04-09,199,101042,SHOPPING,KG,15.313,206.75,36,36
2024-04-10,199,101042,SHOPPING,KG,21.933,296.1,41,41
2024-04-11,199,101042,SHOPPING,KG,23.056,311.24,40,40
2024-04-12,199,101042,SHOPPING,KG,13.353,180.27,26,26
2024-04-13,199,101042,SHOPPING,KG,16.19,217.57999999999998,36,36
2024-04-14,199,101042,SHOPPING,KG,10.033,135.45,17,17
2024-04-15,199,101042,SHOPPING,KG,17.871,241.26,37,37
2024-04-16,199,101042,SHOPPING,KG,17.121,231.16,38,38
2024-04-17,199,101042,SHOPPING,KG,19.394000000000002,261.83,29,29
2024-04-18,199,101042,SHOPPING,KG,15.374,207.54,30,30
2024-04-19,199,101042,SHOPPING,KG,16.297,220.0,36,36
2024-04-20,199,101042,SHOPPING,KG,23.333000000000002,315.02,45,45
2024-04-21,199,101042,SHOPPING,KG,8.484,114.53,17,17
2024-04-22,199,101042,SHOPPING,KG,24.064,324.91,41,41
2024-04-23,199,101042,SHOPPING,KG,6.714,90.64,11,11
2024-04-24,199,101042,SHOPPING,KG,16.793,226.71,28,28
2024-04-25,199,101042,SHOPPING,KG,13.011,175.66,27,27
2024-04-26,199,101042,SHOPPING,KG,14.858,200.59,30,30
2024-04-27,199,101042,SHOPPING,KG,14.167,191.26,38,38
2024-04-28,199,101042,SHOPPING,KG,6.446,87.03,9,9
2024-04-29,199,101042,SHOPPING,KG,18.382,248.16,40,40
2024-04-30,199,101042,SHOPPING,KG,13.995,188.94,30,30
2024-05-01,199,101042,SHOPPING,KG,12.694,171.39000000000001,29,28
2024-05-02,199,101042,SHOPPING,KG,19.258,259.96999999999997,39,39
2024-05-03,199,101042,SHOPPING,KG,19.934,269.12,46,46
2024-05-04,199,101042,SHOPPING,KG,29.205000000000002,392.74,53,53
2024-05-05,199,101042,SHOPPING,KG,11.207,151.29,21,21
2024-05-06,199,101042,SHOPPING,KG,12.804,172.87,26,26
2024-05-07,199,101042,SHOPPING,KG,22.075,298.03,50,50
2024-05-08,199,101042,SHOPPING,KG,23.021,310.81,39,39
2024-05-09,199,101042,SHOPPING,KG,26.818,362.04,48,48
2024-05-10,199,101042,SHOPPING,KG,20.628,278.45,41,41
2024-05-11,199,101042,SHOPPING,KG,19.011,256.44,32,32
2024-05-12,199,101042,SHOPPING,KG,3.148,42.49,11,11
2024-05-13,199,101042,SHOPPING,KG,14.812,199.98,26,26
2024-05-14,199,101042,SHOPPING,KG,15.972,215.62,31,31
2024-05-15,199,101042,SHOPPING,KG,21.941,296.22,39,39
2024-05-16,199,101042,SHOPPING,KG,8.695,117.38,24,24
2024-05-17,199,101042,SHOPPING,KG,13.05,176.18,20,20
2024-05-18,199,101042,SHOPPING,KG,19.823,267.61,39,37
2024-05-19,199,101042,SHOPPING,KG,9.437000000000001,127.39,18,17
2024-05-20,199,101042,SHOPPING,KG,12.387,167.23,29,29
2024-05-21,199,101042,SHOPPING,KG,17.037,230.01,31,31
2024-05-22,199,101042,SHOPPING,KG,15.257,206.0,29,29
2024-05-23,199,101042,SHOPPING,KG,11.783,159.09,25,25
2024-05-24,199,101042,SHOPPING,KG,15.212,205.39000000000001,22,22
2024-05-25,199,101042,SHOPPING,KG,15.978,213.67000000000002,38,38
2024-05-26,199,101042,SHOPPING,KG,6.898,93.16,13,13
2024-05-27,199,101042,SHOPPING,KG,15.789,213.15,30,30
2024-05-28,199,101042,SHOPPING,KG,22.215,299.93,37,37
2024-05-29,199,101042,SHOPPING,KG,11.975,161.67,24,24
2024-05-30,199,101042,SHOPPING,KG,8.857,119.57,21,21
2024-05-31,199,101042,SHOPPING,KG,9.339,126.09,22,22
2024-06-01,199,101042,SHOPPING,KG,28.038,377.83,52,52
2024-06-02,199,101042,SHOPPING,KG,9.403,126.94,20,20
2024-06-03,199,101042,SHOPPING,KG,22.282,300.84,36,36
2024-06-04,199,101042,SHOPPING,KG,16.707,225.54,32,32
2024-06-05,199,101042,SHOPPING,KG,22.348,301.7,41,41
2024-06-06,199,101042,SHOPPING,KG,18.966,256.01,40,40
2024-06-07,199,101042,SHOPPING,KG,16.085,217.12,36,36
2024-06-08,199,101042,SHOPPING,KG,23.388,312.98,49,48
2024-06-09,199,101042,SHOPPING,KG,10.877,146.85,26,26
2024-06-10,199,101042,SHOPPING,KG,13.248000000000001,178.84,34,34
2024-06-11,199,101042,SHOPPING,KG,14.053,189.71,30,30
2024-06-12,199,101042,SHOPPING,KG,19.756,266.72,36,35
2024-06-13,199,101042,SHOPPING,KG,16.333000000000002,220.5,32,32
2024-06-14,199,101042,SHOPPING,KG,10.426,140.75,29,29
2024-06-15,199,101042,SHOPPING,KG,16.574,223.4,41,40
2024-06-16,199,101042,SHOPPING,KG,8.432,113.84,19,19
2024-06-17,199,101042,SHOPPING,KG,12.407,167.49,28,28
2024-06-18,199,101042,SHOPPING,KG,13.27,179.15,29,29
2024-06-19,199,101042,SHOPPING,KG,16.703,225.52,34,34
2024-06-20,199,101042,SHOPPING,KG,17.949,242.33,38,38
2024-06-21,199,101042,SHOPPING,KG,14.143,190.92,26,26
2024-06-22,199,101042,SHOPPING,KG,18.186,245.49,38,38
2024-06-23,199,101042,SHOPPING,KG,4.089,55.19,10,10
2024-06-24,199,101042,SHOPPING,KG,6.692,90.34,21,21
2024-06-25,199,101042,SHOPPING,KG,21.767,293.85,41,41
2024-06-26,199,101042,SHOPPING,KG,20.172,272.34,32,32
2024-06-27,199,101042,SHOPPING,KG,14.846,200.43,36,35
2024-06-28,199,101042,SHOPPING,KG,17.172,231.82,36,34
2024-06-29,199,101042,SHOPPING,KG,22.811,307.92,38,38
2024-06-30,199,101042,SHOPPING,KG,13.006,175.28,25,25
2024-07-01,199,101042,SHOPPING,KG,14.911,201.28,31,30
2024-07-02,199,101042,SHOPPING,KG,22.757,307.23,43,43
2024-07-03,199,101042,SHOPPING,KG,16.758,226.13,38,38
2024-07-04,199,101042,SHOPPING,KG,16.195,218.64000000000001,40,39
2024-07-05,199,101042,SHOPPING,KG,17.793,240.22,35,35
2024-07-06,199,101042,SHOPPING,KG,21.119,285.1,41,41
2024-07-07,199,101042,SHOPPING,KG,11.89,160.51,26,26
2024-07-08,199,101042,SHOPPING,KG,17.462,235.77,31,31
2024-07-09,199,101042,SHOPPING,KG,16.191,218.59,36,36
2024-07-10,199,101042,SHOPPING,KG,21.105,284.92,39,39
2024-07-11,199,101042,SHOPPING,KG,27.13,366.22,46,46
2024-07-12,199,101042,SHOPPING,KG,15.89,214.52,30,30
2024-07-13,199,101042,SHOPPING,KG,14.539,192.66,29,29
2024-07-14,199,101042,SHOPPING,KG,6.621,89.39,15,15
2024-07-15,199,101042,SHOPPING,KG,24.583,331.85,39,39
2024-07-16,199,101042,SHOPPING,KG,17.88,241.38,38,38
2024-07-17,199,101042,SHOPPING,KG,14.068,189.91,23,23
2024-07-18,199,101042,SHOPPING,KG,13.448,181.45,30,30
2024-07-19,199,101042,SHOPPING,KG,16.136,216.39000000000001,37,37
2024-07-20,199,101042,SHOPPING,KG,9.965,134.53,19,19
2024-07-21,199,101042,SHOPPING,KG,13.655000000000001,184.34,25,25
2024-07-22,199,101042,SHOPPING,KG,9.254,124.92,25,25
2024-07-23,199,101042,SHOPPING,KG,16.923000000000002,228.49,34,34
2024-07-24,199,101042,SHOPPING,KG,13.864,187.19,28,28
2024-07-25,199,101042,SHOPPING,KG,23.306,314.63,33,33
2024-07-26,199,101042,SHOPPING,KG,12.692,171.34,30,30
2024-07-27,199,101042,SHOPPING,KG,13.474,179.08,31,31
2024-07-28,199,101042,SHOPPING,KG,7.284,98.35,14,14
2024-07-29,199,101042,SHOPPING,KG,16.656,224.86,32,32
2024-07-30,199,101042,SHOPPING,KG,17.71,239.12,32,32
2024-07-31,199,101042,SHOPPING,KG,19.367,261.44,36,36
2024-08-01,199,101042,SHOPPING,KG,19.253,259.91,43,43
2024-08-02,199,101042,SHOPPING,KG,21.873,295.31,45,45
2024-08-03,199,101042,SHOPPING,KG,24.217,326.88,46,46
2024-08-04,199,101042,SHOPPING,KG,12.251,165.4,22,22
2024-08-05,199,101042,SHOPPING,KG,17.2,232.23,41,41
2024-08-06,199,101042,SHOPPING,KG,12.95,174.84,35,35
2024-08-07,199,101042,SHOPPING,KG,19.384,261.68,35,35
2024-08-08,199,101042,SHOPPING,KG,21.852,295.0,40,40
2024-08-09,199,101042,SHOPPING,KG,21.03,283.91,41,41
2024-08-10,199,101042,SHOPPING,KG,15.916,214.69,40,40
2024-08-11,199,101042,SHOPPING,KG,7.778,105.0,15,15
2024-08-12,199,101042,SHOPPING,KG,8.051,108.68,25,25
2024-08-13,199,101042,SHOPPING,KG,13.276,178.18,35,35
2024-08-14,199,101042,SHOPPING,KG,22.406,302.5,45,45
2024-08-15,199,101042,SHOPPING,KG,13.065,176.39,25,25
2024-08-16,199,101042,SHOPPING,KG,14.755,199.2,31,31
2024-08-17,199,101042,SHOPPING,KG,17.464,235.77,36,36
2024-08-18,199,101042,SHOPPING,KG,5.417,73.12,12,12
2024-08-19,199,101042,SHOPPING,KG,13.274000000000001,179.21,32,32
2024-08-20,199,101042,SHOPPING,KG,18.314,247.24,29,29
2024-08-21,199,101042,SHOPPING,KG,10.520999999999999,142.03,24,24
2024-08-22,199,101042,SHOPPING,KG,10.384,140.19,30,30
2024-08-23,199,101042,SHOPPING,KG,9.548,128.89,22,22
2024-08-24,199,101042,SHOPPING,KG,25.147,338.08,43,42
2024-08-25,199,101042,SHOPPING,KG,9.966,132.03,17,17
2024-08-26,199,101042,SHOPPING,KG,11.838,159.83,26,26
2024-08-27,199,101042,SHOPPING,KG,13.014000000000001,175.68,29,29
2024-08-28,199,101042,SHOPPING,KG,12.164,164.24,25,25
2024-08-29,199,101042,SHOPPING,KG,18.097,244.33,36,36
2024-08-30,199,101042,SHOPPING,KG,18.795,253.74,32,32
2024-08-31,199,101042,SHOPPING,KG,16.859,226.99,43,43
2024-09-01,199,101042,SHOPPING,KG,10.518,141.99,24,24
2024-09-02,199,101042,SHOPPING,KG,15.109,203.97,31,31
2024-09-03,199,101042,SHOPPING,KG,12.887,173.94,24,24
2024-09-04,199,101042,SHOPPING,KG,14.424,194.71,36,36
2024-09-05,199,101042,SHOPPING,KG,18.143,244.94,38,37
2024-09-06,199,101042,SHOPPING,KG,20.784,280.6,39,39
2024-09-07,199,101042,SHOPPING,KG,25.617,345.82,46,45
2024-09-08,199,101042,SHOPPING,KG,11.551,155.94,24,24
2024-09-09,199,101042,SHOPPING,KG,16.232,219.16,39,38
2024-09-10,199,101042,SHOPPING,KG,19.979,269.71,33,33
2024-09-11,199,101042,SHOPPING,KG,19.158,258.64,33,33
2024-09-12,199,101042,SHOPPING,KG,14.171,191.34,33,33
2024-09-13,199,101042,SHOPPING,KG,22.636,305.61,32,32
2024-09-14,199,101042,SHOPPING,KG,24.837,333.66,41,40
2024-09-15,199,101042,SHOPPING,KG,10.422,140.69,20,20
2024-09-16,199,101042,SHOPPING,KG,15.633000000000001,211.03,25,25
2024-09-17,199,101042,SHOPPING,KG,11.549,155.9,21,21
2024-09-18,199,101042,SHOPPING,KG,14.037,189.49,28,28
2024-09-19,199,101042,SHOPPING,KG,14.408,194.52,26,26
2024-09-20,199,101042,SHOPPING,KG,12.525,169.08,19,19
2024-09-21,199,101042,SHOPPING,KG,12.440999999999999,164.06,30,30
2024-09-22,199,101042,SHOPPING,KG,10.452,141.14,19,19
2024-09-23,199,101042,SHOPPING,KG,11.462,154.74,30,30
2024-09-24,199,101042,SHOPPING,KG,13.189,178.03,26,26
2024-09-25,199,101042,SHOPPING,KG,15.322000000000001,206.84,28,28
2024-09-26,199,101042,SHOPPING,KG,13.13,177.24,29,29
2024-09-27,199,101042,SHOPPING,KG,14.39,194.26000000000002,29,29
2024-09-28,199,101042,SHOPPING,KG,19.501,260.35,34,34
2024-09-29,199,101042,SHOPPING,KG,7.8,105.28999999999999,12,12
2024-09-30,199,101042,SHOPPING,KG,16.1,217.35,40,40
2024-10-01,199,101042,SHOPPING,KG,18.325,247.41,40,40
2024-10-02,199,101042,SHOPPING,KG,15.766,212.85,39,39
2024-10-03,199,101042,SHOPPING,KG,20.26,272.43,37,37
2024-10-04,199,101042,SHOPPING,KG,16.438,221.91,32,32
2024-10-05,199,101042,SHOPPING,KG,22.008,297.1,53,52
2024-10-06,199,101042,SHOPPING,KG,10.22,137.96,24,24
2024-10-07,199,101042,SHOPPING,KG,15.708,211.65,35,35
2024-10-08,199,101042,SHOPPING,KG,9.876,133.34,22,22
2024-10-09,199,101042,SHOPPING,KG,20.774,280.46,36,36
2024-10-10,199,101042,SHOPPING,KG,20.301000000000002,274.07,35,35
2024-10-11,199,101042,SHOPPING,KG,14.141,190.91,27,27
2024-10-12,199,101042,SHOPPING,KG,14.472,195.38,26,26
2024-10-13,199,101042,SHOPPING,KG,7.987,107.83,20,20
2024-10-14,199,101042,SHOPPING,KG,10.084,136.16,24,24
2024-10-15,199,101042,SHOPPING,KG,15.402000000000001,207.93,36,36
2024-10-16,199,101042,SHOPPING,KG,14.703,198.49,22,22
2024-10-17,199,101042,SHOPPING,KG,12.646,170.74,27,27
2024-10-18,199,101042,SHOPPING,KG,14.549,196.4,28,28
2024-10-19,199,101042,SHOPPING,KG,16.001,216.01,30,30
2024-10-20,199,101042,SHOPPING,KG,7.21,97.32000000000001,14,14
2024-10-22,199,101042,SHOPPING,KG,20.548000000000002,277.42,35,35
2024-10-23,199,101042,SHOPPING,KG,14.775,199.47,28,28
2024-10-24,199,101042,SHOPPING,KG,16.608999999999998,224.26000000000002,28,28
2024-10-25,199,101042,SHOPPING,KG,13.483,182.03,31,31
2024-10-26,199,101042,SHOPPING,KG,16.117,213.74,32,32
2024-10-27,199,101042,SHOPPING,KG,14.202,191.72,21,21
2024-10-28,199,101042,SHOPPING,KG,14.618,197.32999999999998,32,32
2024-10-29,199,101042,SHOPPING,KG,9.098,122.83,21,21
2024-10-30,199,101042,SHOPPING,KG,12.312,166.2,24,24
2024-10-31,199,101042,SHOPPING,KG,14.878,200.85,28,28
2024-11-01,199,101042,SHOPPING,KG,17.645,238.21,41,41
2024-11-02,199,101042,SHOPPING,KG,15.255,204.42000000000002,33,33
2024-11-03,199,101042,SHOPPING,KG,6.42,86.67,14,14
2024-11-04,199,101042,SHOPPING,KG,18.789,253.65,32,32
2024-11-05,199,101042,SHOPPING,KG,20.761,280.25,38,38
2024-11-06,199,101042,SHOPPING,KG,15.732000000000001,212.19,31,31
2024-11-07,199,101042,SHOPPING,KG,10.189,137.54,21,21
2024-11-08,199,101042,SHOPPING,KG,20.962,283.03000000000003,35,35
2024-11-09,199,101042,SHOPPING,KG,17.889,237.96,46,46
2024-11-10,199,101042,SHOPPING,KG,4.9719999999999995,67.12,14,14
2024-11-11,199,101042,SHOPPING,KG,16.903,228.19,33,32
2024-11-12,199,101042,SHOPPING,KG,11.251,151.82,28,28
2024-11-13,199,101042,SHOPPING,KG,16.591,223.98,19,19
2024-11-14,199,101042,SHOPPING,KG,10.084,136.13,22,22
2024-11-15,199,101042,SHOPPING,KG,10.086,136.18,27,26
2024-11-16,199,101042,SHOPPING,KG,14.605,197.14000000000001,36,36
2024-11-17,199,101042,SHOPPING,KG,7.817,105.55,16,16
2024-11-18,199,101042,SHOPPING,KG,16.238,219.2,32,32
2024-11-19,199,101042,SHOPPING,KG,10.179,137.43,23,23
2024-11-20,199,101042,SHOPPING,KG,4.922,66.44,13,13
2024-11-21,199,101042,SHOPPING,KG,16.223,219.0,32,32
2024-11-22,199,101042,SHOPPING,KG,17.022,229.81,37,37
2024-11-23,199,101042,SHOPPING,KG,15.32,206.07,37,36
2024-11-24,199,101042,SHOPPING,KG,11.428,154.26,16,16
2024-11-25,199,101042,SHOPPING,KG,10.469,141.33,22,22
2024-11-26,199,101042,SHOPPING,KG,9.298,125.53,20,20
2024-11-27,199,101042,SHOPPING,KG,10.977,163.53,25,25
2024-11-28,199,101042,SHOPPING,KG,9.94,147.89,27,27
2024-11-29,199,101042,SHOPPING,KG,17.199,254.79,37,37
2024-11-30,199,101042,SHOPPING,KG,9.016,133.13,21,21
2024-01-02,248,101032,RUA,KG,1.206,42.09,2,2
2024-01-06,248,101032,RUA,KG,0.104,3.63,1,1
2024-01-08,248,101032,RUA,KG,0.258,9.0,1,1
2024-01-09,248,101032,RUA,KG,0.402,14.030000000000001,2,2
2024-01-10,248,101032,RUA,KG,0.238,8.31,1,1
2024-01-11,248,101032,RUA,KG,0.116,4.05,1,1
2024-01-13,248,101032,RUA,KG,0.132,4.61,1,1
2024-01-15,248,101032,RUA,KG,0.19,6.63,1,1
2024-01-16,248,101032,RUA,KG,0.16,5.58,1,1
2024-01-17,248,101032,RUA,KG,0.32599999999999996,11.379999999999999,2,2
2024-01-19,248,101032,RUA,KG,0.068,2.37,1,1
2024-01-31,248,101032,RUA,KG,2.32,80.97,3,3
2024-02-01,248,101032,RUA,KG,0.302,10.54,1,1
2024-02-02,248,101032,RUA,KG,0.134,4.68,1,1
2024-02-05,248,101032,RUA,KG,0.258,9.0,1,1
2024-02-06,248,101032,RUA,KG,0.524,18.29,2,2
2024-02-08,248,101032,RUA,KG,0.1,3.49,1,1
2024-02-16,248,101032,RUA,KG,0.26,9.07,1,1
2024-02-19,248,101032,RUA,KG,0.268,9.36,2,2
2024-02-21,248,101032,RUA,KG,0.242,8.45,1,1
2024-02-27,248,101032,RUA,KG,0.132,4.61,1,1
2024-02-29,248,101032,RUA,KG,0.248,8.66,1,1
2024-03-02,248,101032,RUA,KG,0.362,12.63,1,1
2024-03-04,248,101032,RUA,KG,0.096,3.35,1,1
2024-03-15,248,101032,RUA,KG,0.738,25.76,2,2
2024-03-16,248,101032,RUA,KG,0.058,2.02,1,1
2024-03-19,248,101032,RUA,KG,0.42200000000000004,14.73,2,2
2024-03-21,248,101032,RUA,KG,1.452,50.67,4,4
2024-03-22,248,101032,RUA,KG,0.804,28.06,3,3
2024-03-26,248,101032,RUA,KG,0.986,34.41,4,4
2024-03-27,248,101032,RUA,KG,0.232,8.1,1,1
2024-04-02,248,101032,RUA,KG,0.184,6.42,1,1
2024-04-03,248,101032,RUA,KG,0.888,30.99,1,1
2024-04-05,248,101032,RUA,KG,1.584,55.28,3,3
2024-04-09,248,101032,RUA,KG,0.33,11.52,1,1
2024-04-10,248,101032,RUA,KG,0.106,3.7,1,1
2024-04-11,248,101032,RUA,KG,0.5,17.45,2,2
2024-04-12,248,101032,RUA,KG,0.222,7.75,1,1
2024-04-13,248,101032,RUA,KG,0.322,11.24,1,1
2024-04-20,248,101032,RUA,KG,0.938,32.73,2,2
2024-05-04,248,101032,RUA,KG,0.164,5.72,1,1
2024-05-09,248,101032,RUA,KG,0.388,13.54,3,3
2024-05-10,248,101032,RUA,KG,0.438,15.29,1,1
2024-05-11,248,101032,RUA,KG,0.274,9.559999999999999,2,2
2024-05-14,248,101032,RUA,KG,0.304,10.61,1,1
2024-05-15,248,101032,RUA,KG,1.4,48.86,3,3
2024-05-16,248,101032,RUA,KG,0.26,9.07,1,1
2024-05-17,248,101032,RUA,KG,0.214,7.47,1,1
2024-05-18,248,101032,RUA,KG,0.186,6.49,1,1
2024-05-21,248,101032,RUA,KG,0.19,6.63,1,1
2024-05-24,248,101032,RUA,KG,1.188,41.46,2,2
2024-05-25,248,101032,RUA,KG,0.176,6.14,1,1
2024-05-29,248,101032,RUA,KG,2.152,75.10000000000001,6,6
2024-06-01,248,101032,RUA,KG,1.16,40.48,1,1
2024-06-03,248,101032,RUA,KG,0.46599999999999997,16.27,2,2
2024-06-05,248,101032,RUA,KG,0.308,10.75,1,1
2024-06-06,248,101032,RUA,KG,0.184,6.42,1,1
2024-06-10,248,101032,RUA,KG,1.122,39.16,1,1
2024-06-11,248,101032,RUA,KG,0.654,22.830000000000002,2,2
2024-06-19,248,101032,RUA,KG,0.994,34.69,3,3
2024-06-21,248,101032,RUA,KG,0.144,5.03,1,1
2024-06-25,248,101032,RUA,KG,0.477,16.65,2,2
2024-06-26,248,101032,RUA,KG,0.324,11.31,2,2
2024-06-27,248,101032,RUA,KG,1.218,42.51,2,2
2024-06-28,248,101032,RUA,KG,0.6759999999999999,23.59,2,2
2024-06-29,248,101032,RUA,KG,0.278,9.7,2,2
2024-07-01,248,101032,RUA,KG,0.2,6.98,1,1
2024-07-02,248,101032,RUA,KG,0.094,3.28,1,1
2024-07-03,248,101032,RUA,KG,0.34,11.87,1,1
2024-07-04,248,101032,RUA,KG,0.098,3.42,1,1
2024-07-06,248,101032,RUA,KG,0.253,9.84,2,2
2024-07-09,248,101032,RUA,KG,0.407,15.83,1,1
2024-07-12,248,101032,RUA,KG,0.29,11.28,1,1
2024-07-15,248,101032,RUA,KG,0.644,25.05,1,1
2024-07-16,248,101032,RUA,KG,0.516,20.07,1,1
2024-07-18,248,101032,RUA,KG,0.156,6.07,1,1
2024-07-23,248,101032,RUA,KG,1.096,42.64,3,3
2024-07-24,248,101032,RUA,KG,0.406,15.79,1,1
2024-07-25,248,101032,RUA,KG,0.388,15.09,1,1
2024-07-26,248,101032,RUA,KG,0.136,5.29,1,1
2024-07-27,248,101032,RUA,KG,0.774,30.1,2,2
2024-07-30,248,101032,RUA,KG,0.78,30.34,2,2
2024-07-31,248,101032,RUA,KG,1.066,41.47,3,3
2024-08-01,248,101032,RUA,KG,2.102,81.77,2,2
2024-08-02,248,101032,RUA,KG,0.756,29.41,2,2
2024-08-06,248,101032,RUA,KG,0.75,29.17,2,2
2024-08-07,248,101032,RUA,KG,0.322,12.53,1,1
2024-08-08,248,101032,RUA,KG,0.722,28.08,2,2
2024-08-09,248,101032,RUA,KG,0.392,15.25,1,1
2024-08-10,248,101032,RUA,KG,0.20400000000000001,7.94,2,2
2024-08-12,248,101032,RUA,KG,0.316,12.29,1,1
2024-08-13,248,101032,RUA,KG,0.366,14.24,1,1
2024-08-16,248,101032,RUA,KG,0.798,31.04,2,2
2024-08-17,248,101032,RUA,KG,0.582,22.64,3,3
2024-08-20,248,101032,RUA,KG,0.09,3.5,1,1
2024-08-21,248,101032,RUA,KG,0.32,12.45,2,2
2024-08-23,248,101032,RUA,KG,0.46399999999999997,18.049999999999997,2,2
2024-08-27,248,101032,RUA,KG,0.122,4.75,1,1
2024-08-28,248,101032,RUA,KG,0.342,13.3,1,1
2024-08-30,248,101032,RUA,KG,1.862,72.43,1,1
2024-08-31,248,101032,RUA,KG,0.318,12.37,1,1
2024-09-04,248,101032,RUA,KG,0.382,14.86,1,1
2024-09-05,248,101032,RUA,KG,0.342,13.3,1,1
2024-09-06,248,101032,RUA,KG,1.096,42.63,3,3
2024-09-12,248,101032,RUA,KG,0.8720000000000001,33.93,2,2
2024-09-13,248,101032,RUA,KG,0.368,14.32,1,1
2024-09-14,248,101032,RUA,KG,0.466,18.13,1,1
2024-09-17,248,101032,RUA,KG,0.368,14.32,1,1
2024-09-18,248,101032,RUA,KG,0.594,23.11,2,2
2024-09-20,248,101032,RUA,KG,0.332,12.91,1,1
2024-09-23,248,101032,RUA,KG,0.294,11.44,1,1
2024-09-24,248,101032,RUA,KG,1.668,64.87,4,4
2024-09-25,248,101032,RUA,KG,1.044,40.6,2,2
2024-09-26,248,101032,RUA,KG,0.6859999999999999,26.689999999999998,2,1
2024-09-27,248,101032,RUA,KG,0.69,26.84,2,2
2024-09-28,248,101032,RUA,KG,1.052,40.93,2,2
2024-10-01,248,101032,RUA,KG,0.312,12.14,1,1
2024-10-02,248,101032,RUA,KG,0.102,3.97,1,1
2024-10-03,248,101032,RUA,KG,0.5800000000000001,22.560000000000002,2,2
2024-10-05,248,101032,RUA,KG,0.306,11.9,1,1
2024-10-07,248,101032,RUA,KG,0.398,15.48,1,1
2024-10-09,248,101032,RUA,KG,0.6639999999999999,25.83,2,2
2024-10-10,248,101032,RUA,KG,0.418,16.26,1,1
2024-10-11,248,101032,RUA,KG,1.2000000000000002,46.68,3,3
2024-10-12,248,101032,RUA,KG,0.504,19.61,1,1
2024-10-15,248,101032,RUA,KG,0.768,29.880000000000003,2,2
2024-10-16,248,101032,RUA,KG,0.336,13.07,1,1
2024-10-18,248,101032,RUA,KG,0.752,29.259999999999998,2,2
2024-10-19,248,101032,RUA,KG,0.342,13.3,1,1
2024-10-22,248,101032,RUA,KG,0.314,12.21,1,1
2024-10-23,248,101032,RUA,KG,1.796,69.87,2,2
